央卫1,#genre#
DJ《心在跳情在烧》,https://vd4.bdstatic.com/mda-mhwf07t27w3gi1y7/1080p/cae_h264/1630406994590156367/mda-mhwf07t27w3gi1y7.mp4#
DJ《我们不再是从前》,https://vd2.bdstatic.com/mda-mhne550wq5m66zvj/1080p/cae_h264/1629803514331462220/mda-mhne550wq5m66zvj.mp4
DJ版《爱不得忘不舍》,https://vd3.bdstatic.com/mda-mh8j8egnj8idbvd8/1080p/cae_h264/1629367979662473678/mda-mh8j8egnj8idbvd8.mp4
DJ版《蜜雪冰城》,https://vd3.bdstatic.com/mda-mhbae2pwwxhyxjcz/1080p/cae_h264/1628767594518574030/mda-mhbae2pwwxhyxjcz.mp4
2021年最火伤感音乐,https://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4
芒种,https://vd3.bdstatic.com/mda-kat1tr4ka5st965k/hd/mda-kat1tr4ka5st965k.mp4?pd=20
2021年网络火爆伤感情歌6首,https://vdse.bdstatic.com//80e0473f97055cec1c9c76c1c7e5498a.mp4
花都开了你来不来DJ,https://vd3.bdstatic.com/mda-mdee523swbezmsin/480p/h264/1618480997/mda-mdee523swbezmsin.mp4
六首伤感DJ舞曲《为爱受尽相思罪》《爱过了头心伤透》FHD,https://vdse.bdstatic.com//f27d59d8b75915e122f53c173e27a32e.mp4
一首伤感歌曲,https://vd3.bdstatic.com/mda-nbr5d212a9mkb4vp/cae_h264_delogo/1645848373794241498/mda-nbr5d212a9mkb4vp.mp4
【老歌DJ版】《精选8首》FHD,https://vdse.bdstatic.com//525174705415c8773bd465ce4b88b18d.mp4
2021一夜火爆几首DJ舞曲FHD,https://vdse.bdstatic.com//1fc9fd16e02ca272bb81666b85bf4135.mp4
2021《精选5首酒吧DJ舞曲》FHD,https://vdse.bdstatic.com//0e59c29ddbc68ed60dce8a6f4631c1f1.mp4
让人陶醉的几首DJ舞曲FHD,https://vdse.bdstatic.com//0f464b2beaf5887f90ac36b68fcd342f.mp4
车载DJ舞曲,https://vd3.bdstatic.com/mda-nask5v8g11h6fqmf/sc/cae_h264_delogo/1643293983357482773/mda-nask5v8g11h6fqmf.mp4
DJ情歌5首,https://vd3.bdstatic.com/mda-mmg7iqkrutbwd7az/sc/cae_h264/1639851941696222972/mda-mmg7iqkrutbwd7az.mp4
DJ《情火》《拥抱你离去》《夜夜夜漫长》,https://vd3.bdstatic.com/mda-nd3gy7ukv0reh4xv/sc/cae_h264_delogo/1649115109025912038/mda-nd3gy7ukv0reh4xv.mp4
DJ最烈的酒最猛的烟,https://vd4.bdstatic.com/mda-nd3eicnw62x3z3j0/hd/cae_h264_delogo/1649067794176996768/mda-nd3eicnw62x3z3j0.mp4
DJ《酒醉风雨情》《伤心苦酒》《朋友的酒》《红尘没有错》,https://vd4.bdstatic.com/mda-nd1a4zuxf78py830/sc/cae_h264_delogo/1649003829932795060/mda-nd1a4zuxf78py830.mp4
dj《错过不是我的错》,hhttps://vd3.bdstatic.com/mda-na6dv0mi83nwdcj9/sc/cae_h264/1641656080219161555/mda-na6dv0mi83nwdcj9.mp4
情哥哥DJ,https://vd3.bdstatic.com/mda-kjs8ewqz9tidsdjk/v1-cae/hd/mda-kjs8ewqz9tidsdjk.mp4
伤感情歌DJ《爱错绝情的你》《我只想告诉你》新歌上线,https://vd4.bdstatic.com/mda-nc37edj3rtfxe0dw/720p/h264_delogo/1646371172935157274/mda-nc37edj3rtfxe0dw.mp4
现场一曲《最美的情缘》DJ版,https://vd3.bdstatic.com/mda-ih4mz2ubqfx9q9gb/sc/mda-ih4mz2ubqfx9q9gb.mp4
13首《经典老歌》DJ舞曲版,https://vd4.bdstatic.com/mda-igbpw1bm4vdxitj0/logo/sc/mda-igbpw1bm4vdxitj0.mp4
《经典老歌》DJ舞曲串烧，70、80、90后,https://vd3.bdstatic.com/mda-ihps4033ktcz7mfq/sc/mda-ihps4033ktcz7mfq.mp4
《潇洒的走DJ》动感节奏,https://vd4.bdstatic.com/mda-kgirfiwxg342z9d8/v1-cae/sc/mda-kgirfiwxg342z9d8.mp4
《经典老歌》伤感女声篇,https://vd3.bdstatic.com/mda-ig8mrb0k4jjc5ydt/sc/mda-ig8mrb0k4jjc5ydt.mp4
2018精选十首《动感DJ舞曲》串烧大碟,https://vd3.bdstatic.com/mda-ii00rzrptt9e56yf/sc/mda-ii00rzrptt9e56yf.mp4
DJ舞曲,https://vd4.bdstatic.com/mda-idpg23napy9gsnxb/logo/sc/mda-idpg23napy9gsnxb.mp4
2020国外热门动感DJ版,https://vd3.bdstatic.com/mda-kb2bqk7bw0ntjpfn/sc/mda-kb2bqk7bw0ntjpfn.mp4
车载DJ推荐《将军在上》《馋丫头》,https://vd4.bdstatic.com/mda-mm83f0d9sws2zdu4/sc/cae_h264/1639107595725814486/mda-mm83f0d9sws2zdu4.mp4
车载音乐DJ歌曲劲歌热舞提神醒目,https://vd3.bdstatic.com/mda-ncf25mrs5bm53k6j/sc/cae_h264_delogo/1647396409036292673/mda-ncf25mrs5bm53k6j.mp4
DJ歌曲《怎么爱都爱不够》,https://vd3.bdstatic.com/mda-mksyipb0103ck0pm/sc/cae_h264_nowatermark/1638055298562460672/mda-mksyipb0103ck0pm.mp4
《鸳鸯DJ》劲爆DJ,https://vd3.bdstatic.com/mda-nba9z1mqi949jyyb/sc/cae_h264_delogo/1644629210546304303/mda-nba9z1mqi949jyyb.mp4
车载DJ《殇雪》,https://vd3.bdstatic.com/mda-mhve4gb9hi8cstzk/1080p/cae_h264/1630319514896018158/mda-mhve4gb9hi8cstzk.mp4#
DJ《心在跳情在烧》,https://vd4.bdstatic.com/mda-mhwf07t27w3gi1y7/1080p/cae_h264/1630406994590156367/mda-mhwf07t27w3gi1y7.mp4#
孙艺琪《寂寞的人别听伤感情歌》,https://vd2.bdstatic.com/mda-mdscsws7443npwa8/1080p/cae_h264/1619516504/mda-mdscsws7443npwa8.mp4#
郭镐鸣《野摩托》,https://vd3.bdstatic.com/mda-mekfm7wu6f4rtt99/1080p/cae_h264/1621595318412084671/mda-mekfm7wu6f4rtt99.mp4#
赵蕾蕾《寂寞的城伤心的人》,https://vd2.bdstatic.com/mda-mesdm11tdp69a9ye/1080p/cae_h264/1622115758783335310/mda-mesdm11tdp69a9ye.mp4#
海来阿木《浪子心》DJ沈念版,https://vd3.bdstatic.com/mda-mgr9s5pv0jeqbcm8/1080p/cae_h264/1627298307874491239/mda-mgr9s5pv0jeqbcm8.mp4#
《人间惊鸿客》,https://vd3.bdstatic.com/mda-mh2bbyjcqjxjhzkd/1080p/cae_h264/1627978577559447916/mda-mh2bbyjcqjxjhzkd.mp4#
《唱着情歌流着泪》,https://vd3.bdstatic.com/mda-mhwaejanf0ie6b8j/1080p/cae_h264/1630409563129833732/mda-mhwaejanf0ie6b8j.mp4#
DJ版《一个人挺好》,https://vd3.bdstatic.com/mda-mh6gqq4b59z26cjx/1080p/cae_h264/1628504623473300938/mda-mh6gqq4b59z26cjx.mp4#
《爱你到最后一刻》,https://vd3.bdstatic.com/mda-mhr9c7q9xzgy1812/1080p/cae_h264/1630062648077583523/mda-mhr9c7q9xzgy1812.mp4#
伤感DJ《等》,https://vd2.bdstatic.com/mda-mhq92a7nafrh8dma/1080p/cae_h264/1629977686796490849/mda-mhq92a7nafrh8dma.mp4#
DJ《我们不再是从前》,https://vd2.bdstatic.com/mda-mhne550wq5m66zvj/1080p/cae_h264/1629803514331462220/mda-mhne550wq5m66zvj.mp4#
DJ版《时间会知道你好不好》,https://vd3.bdstatic.com/mda-mhairve7gvye1192/1080p/cae_h264/1629457148988604256/mda-mhairve7gvye1192.mp4#
DJ版《爱不得忘不舍》,https://vd3.bdstatic.com/mda-mh8j8egnj8idbvd8/1080p/cae_h264/1629367979662473678/mda-mh8j8egnj8idbvd8.mp4#
DJ版《蜜雪冰城》,https://vd3.bdstatic.com/mda-mhbae2pwwxhyxjcz/1080p/cae_h264/1628767594518574030/mda-mhbae2pwwxhyxjcz.mp4#
《无味》 DJ版,https://vd3.bdstatic.com/mda-mgqiagirsmmpuarm/1080p/cae_h264/1627218846577884242/mda-mgqiagirsmmpuarm.mp4#
DJ版《原谅你的谎》,https://vd4.bdstatic.com/mda-mhacxx5vhr2we882/1080p/cae_h264/1628673933350116053/mda-mhacxx5vhr2we882.mp4#
车载DJ《多年以后》,https://vd3.bdstatic.com/mda-mhqekuegbh6112js/1080p/cae_h264/1629891559415737083/mda-mhqekuegbh6112js.mp4#
韩可可《错位时空》DJ版,https://vd3.bdstatic.com/mda-mgciytzb45z6z8yj/1080p/cae_h264/1626183756603775947/mda-mgciytzb45z6z8yj.mp4#
抖音热歌《大风吹+夜夜夜漫长》,https://vdse.bdstatic.com//13da18e12728e9d7849f6589a3070b4c.mp4#
2021年最火伤感音乐,https://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4#
2021年网络火爆伤感情歌6首,https://vdse.bdstatic.com//80e0473f97055cec1c9c76c1c7e5498a.mp4#
花都开了你来不来DJ,https://vd3.bdstatic.com/mda-mdee523swbezmsin/480p/h264/1618480997/mda-mdee523swbezmsin.mp4
DJ舞曲,https://vd2.bdstatic.com/mda-ncp5ggtppe1c0gw0/720p/h264_delogo/1648094099072851708/mda-ncp5ggtppe1c0gw0.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1648813542-0-0-b75fb95e3bd44e8af5cc964483db1b1a&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=ced9e69a4f6154e91be590c1d5a488ab&logid=0942439256&vid=12262793352915624883&pt=0&appver=7.2.1.10&model=T7-5G10&osver=9&cr=2&abtest=peav_g52&sle=1&sl=2303&split=1993062&dt=0&nt=0&kpdl=1&h265_m=-1&klogid=0000000000000000&kapid=1&psp=1&psk=8&pif=0_0_0_0&qtfc=65535&qtut=0&stg=none
DJ舞曲,https://vd2.bdstatic.com/mda-nch73gktvfmgdrbd/sc/cae_h264_delogo/1647644537085447432/mda-nch73gktvfmgdrbd.mp4?v_from_s=hkapp-haokan-nanjing&auth_key=1648813542-0-0-4a2d27d50015d19f3ed5cf5fbc261f79&bcevod_channel=searchbox_feed&pd=1&vt=1&cd=0&watermark=0&did=ced9e69a4f6154e91be590c1d5a488ab&logid=0942439256&vid=4192073541598205553&pt=0&appver=7.2.1.10&model=T7-5G10&osver=9&cr=2&abtest=peav_g52&sle=1&sl=1420&split=1235330&dt=1&nt=0&pe=0&prerender=0&kpdl=1&h265_m=-1&klogid=c770aa16cadb579d&kapid=1&psp=1&psk=68&pif=0_0_0_0&qtfc=65535&qtut=0&stg=none
DJ  无情书,https://vd3.bdstatic.com/mda-kkikg9rzshuhcxwy/v1-cae/sc/mda-kkikg9rzshuhcxwy.mp4
花都开了你来不来DJ,https://vd3.bdstatic.com/mda-mdee523swbezmsin/480p/h264/1618480997/mda-mdee523swbezmsin.mp4
动感超人dj,https://vd3.bdstatic.com/mda-mm49pxqfvevcqbx4/sc/cae_h264/1638687905397245214/mda-mm49pxqfvevcqbx4.mp4
野花香dj,https://vd3.bdstatic.com/mda-mm68k5z0h1qjm8n0/sc/cae_h264/1638980550463660240/mda-mm68k5z0h1qjm8n0.mp4

闽南歌曲,#genre#
三杯酒~蔡佳麟,https://tx2.a.kwimgs.com/upic/2023/09/02/20/BMjAyMzA5MDIyMDUwMzJfMTQzMzExODU4XzExMTk4MDY4Nzc4Ml8yXzM=_b_B79ad884ac3c2a5db8f768b6dcc7ff5ca.mp4
码头酒~小凤凤,https://tx2.a.kwimgs.com/upic/2023/08/20/08/BMjAyMzA4MjAwODA1MDRfMTQzMzExODU4XzExMDkzMDQ5ODY5OV8yXzM=_b_Be2b4a9fcafbf18a60e63307a26bb41ec.mp4
爱只是暂时~彬果,https://txmov2.a.kwimgs.com/upic/2023/08/09/21/BMjAyMzA4MDkyMTE4MTZfMzUzMTE2Mjc3MF8xMTAwOTE3MjM0MzhfMl8z_b_B574f5c5779236ee496859dd0a84fa85b.mp4
望天~陈惠理,https://jsmov2.a.yximgs.com/upic/2023/07/31/04/BMjAyMzA3MzEwNDA4MzlfMzUzMTE2Mjc3MF8xMDkyOTkyNjEzNTNfMl8z_b_B3b0ebabadb43c7b58091226ce0fecdd2.mp4
为你跳舞~郑雅玲,https://alimov2.a.kwimgs.com/upic/2023/07/16/14/BMjAyMzA3MTYxNDMzNTJfMzUzMTE2Mjc3MF8xMDgwOTY1Njg0MDBfMl8z_b_B4e9a3cdf6033d21404a4cc8af04dffee.mp4
为你相思~张雪芳,https://alimov2.a.kwimgs.com/upic/2023/07/16/09/BMjAyMzA3MTYwOTMxNTFfMzUzMTE2Mjc3MF8xMDgwNzQ3NTkwMjdfMl8z_b_Ba4981de1c21bb932b4882c9fe9a1203a.mp4
春风情绵绵~张雪芳,https://alimov2.a.kwimgs.com/upic/2023/06/27/21/BMjAyMzA2MjcyMTUxNDdfMzUzMTE2Mjc3MF8xMDY1ODgxOTk3ODVfMl8z_b_B7031a4aa717db89ba407daf8db6ccf0e.mp4
放你离开~张雪芳,https://jsmov2.a.yximgs.com/upic/2023/06/08/04/BMjAyMzA2MDgwNDUwMzhfMzUzMTE2Mjc3MF8xMDUwMDI3MDM2NDlfMl8z_b_Bdb56bf1c478ac11b3c0b0a18025b7147.mp4
灯塔~三娘,https://txmov2.a.kwimgs.com/upic/2023/06/07/03/BMjAyMzA2MDcwMzE2MzlfMzUzMTE2Mjc3MF8xMDQ5Mjg4MTAxNDdfMl8z_b_B4c0d84abf04f9a2bf6b1430f8d6190cc.mp4
卡水的梦~林姗,https://jsmov2.a.yximgs.com/upic/2023/02/17/15/BMjAyMzAyMTcxNTA4MjNfMTQzMzExODU4Xzk2Mzk5MDQxNjI5XzJfMw==_b_B5fc046bb87bcbd82d442d6e32345ae0a.mp4
眼泪一斤重~楊哲,https://alimov2.a.kwimgs.com/upic/2023/02/04/08/BMjAyMzAyMDQwODQ4NTJfMTQzMzExODU4Xzk1MzkyMDYzMTg4XzJfMw==_b_B30c13d43f0feaca5e1337ffa26602316.mp4
初九满地红~小凤凤,https://alimov2.a.kwimgs.com/upic/2023/01/30/14/BMjAyMzAxMzAxNDI4MzhfMTQzMzExODU4Xzk0OTg5NjM0OTU4XzJfMw==_b_B53f9a5859fa44ffd18ba46cfd077a2db.mp4
尪某缘~翁丽友,https://alimov2.a.kwimgs.com/upic/2023/01/28/06/BMjAyMzAxMjgwNjE0MjBfMTQzMzExODU4Xzk0NzkyMDU5NTE4XzJfMw==_b_B0c4e60622a34dcd5a5fd37d82e0caf4c.mp4
體會~白冰冰,http://hwmov.a.kwimgs.com/upic/2023/01/20/17/BMjAyMzAxMjAxNzUzMzZfMTQzMzExODU4Xzk0MDkwMjI0NzM4XzJfMw==_b_Baef6e329331fddbbce085487688e47d4.mp4
缘分比纸薄~廖婉君vs杨哲,https://jsmov2.a.yximgs.com/upic/2022/12/31/13/BMjAyMjEyMzExMzA4MTJfMTQzMzExODU4XzkyMzgzMzczODQ2XzJfMw==_b_B915f31c9beec7d22ca6bbfd5390b11e6.mp4
三年前的我~叶启田,https://jsmov2.a.yximgs.com/upic/2022/12/22/04/BMjAyMjEyMjIwNDUzMDBfMTQzMzExODU4XzkxNjgwMDA4MTY3XzJfMw==_b_B1579390aa12a52e8578034cc0e30ac5f.mp4
疼惜入心肝~劉辉翔vs张小凤,https://txmov2.a.kwimgs.com/upic/2022/12/14/03/BMjAyMjEyMTQwMzAzMTBfMTQzMzExODU4XzkxMDcxMTcwNzMzXzJfMw==_b_B98cc72b8a8273e5e93a932e1f6c33553.mp4
阿郎行船曲~杨哲,https://jsmov2.a.yximgs.com/upic/2022/12/11/11/BMjAyMjEyMTExMTQ0NDlfMTQzMzExODU4XzkwODYwNDQ4MjAxXzJfMw==_b_B1b1396ff36f8fdd5b0ccbfe8be341b97.mp4
一起爱~林娜,https://jsmov2.a.yximgs.com/upic/2022/12/11/11/BMjAyMjEyMTExMTM4MzhfMTQzMzExODU4XzkwODYwMDQ5MDU0XzJfMw==_b_B986599ec2281db1ad9f8f292956c872b.mp4
将心交换~向蕙玲vs杨哲,https://jsmov2.a.yximgs.com/upic/2022/10/22/17/BMjAyMjEwMjIxNzQxMTJfMTQzMzExODU4Xzg3MDA3NzMyNzgxXzJfMw==_b_B4eef9df8206a7b9e10f59c9383157be4.mp4
千愁醉万年~楊静vs楊哲,https://jsmov2.a.yximgs.com/upic/2022/10/17/18/BMjAyMjEwMTcxODU1MTVfMTQzMzExODU4Xzg2NjYzNzc2NzMwXzJfMw==_b_B9ce37c7b6ad6a9c87c623642a4f7f59a.mp4
断线情~王识贤,https://alimov2.a.kwimgs.com/upic/2022/09/28/14/BMjAyMjA5MjgxNDA0MjFfMTQzMzExODU4Xzg1MTcwMzM3MDg2XzJfMw==_b_Bc3b6771e757f4919b2507a01dc8f4886.mp4
摸心肝想着觅~黄乙玲,https://alimov2.a.kwimgs.com/upic/2022/07/19/15/BMjAyMjA3MTkxNTU3MjFfMTQzMzExODU4Xzc5NTg3MjQwNjUzXzJfMw==_b_Bb170b89c4dd47be9b3ab58fd24d42efd.mp4
咱会无代志~刘辉翔vs傻发,https://alimov2.a.kwimgs.com/upic/2022/06/25/15/BMjAyMjA2MjUxNTU0MzZfMTQzMzExODU4Xzc3NTg1ODQ1MjQ3XzJfMw==_b_Bf15a28117da7eacf7b8fef7940775ff2.mp4
千里共婵娟~陈淑萍,https://alimov2.a.kwimgs.com/upic/2022/06/03/09/BMjAyMjA2MDMwOTU4NTVfMTQzMzExODU4Xzc1ODgxMjI0MjI2XzJfMw==_b_B06200f80268daff8cf155fcbbd190935.mp4
感情路~翁立友,https://alimov2.a.kwimgs.com/upic/2022/05/27/17/BMjAyMjA1MjcxNzAxNDNfMTQzMzExODU4Xzc1MzYxNjA4NDMwXzJfMw==_b_Ba6419acdca095d39f98e3eb7e9681800.mp4
落雨天~裝振凱,https://txmov2.a.kwimgs.com/upic/2022/05/14/19/BMjAyMjA1MTQxOTQ0MTdfMTQzMzExODU4Xzc0NDExODA5ODgyXzJfMw==_b_B35f1d7cd55cb314380dc8c5934dd3c5e.mp4
伤心呒通听情歌~郑雅玲,https://jsmov2.a.yximgs.com/upic/2022/03/25/07/BMjAyMjAzMjUwNzAyMjVfMTQzMzExODU4XzcwMzkyMTI4NjI0XzJfMw==_b_B158e39887e6c9ba0be448f8ae3a33e4e.mp4
花蕊望早春~黄乙玲,http://jsmov2.a.kwimgs.com/upic/2022/03/19/13/BMjAyMjAzMTkxMzMyNTZfMTQzMzExODU4XzY5OTc0MzY1OTUxXzJfMw==_b_Bc51bd6d8798fe3ecd67143ddfc3c5513.mp4
贏你喲~詹雅雯,http://txmov2.a.kwimgs.com/upic/2022/02/23/11/BMjAyMjAyMjMxMTAyMjhfMTQzMzExODU4XzY4MjE4OTY0OTYyXzJfMw==_b_B83e67aa2d86e0f593d76e9fd35ba1ffd.mp4
挽月~甲子慧,https://alimov2.a.kwimgs.com/upic/2022/01/30/16/BMjAyMjAxMzAxNjE4MjFfMTQzMzExODU4XzY2MTcwMDEzMDgyXzJfMw==_b_Bf085ee559d562936e3f082a3bdaf4d51.mp4
白蛇传说~洪百慧,http://txmov2.a.kwimgs.com/upic/2022/01/25/06/BMjAyMjAxMjUwNjEyMzdfMTQzMzExODU4XzY1NjgyMjkyNzc2XzJfMw==_b_Bfc4447cf70e3406375cc7957d90f8708.mp4
我们同唱一首歌~两岸一家亲,http://hwmov.a.kwimgs.com/upic/2022/01/21/14/BMjAyMjAxMjExNDA1MDJfMTQzMzExODU4XzY1Mzc4MTQ1MjAwXzJfMw==_b_Bbf396272cdc287a39d614ae852c91c65.mp4
风风雨雨作阵行~詹曼铃Vs李明洋,http://bdmov.a.yximgs.com/upic/2022/01/06/13/BMjAyMjAxMDYxMzM3NTdfMTQzMzExODU4XzY0MzIxODg3MjIxXzJfMw==_b_Bf2d2437ea663f8a87c48a9df7b300dee.mp4
今夜又搁想起你~余秀娟,https://txmov2.a.kwimgs.com/upic/2021/12/26/21/BMjAyMTEyMjYyMTMwMDVfMTQzMzExODU4XzYzNTg5MTQ1OTE4XzJfMw==_b_B1f702af392cb27b2b6cf495bc0371808.mp4
時間無夠~賴慧如,http://hwmov.a.kwimgs.com/upic/2021/12/02/19/BMjAyMTEyMDIxOTAzMjNfMTQzMzExODU4XzYxOTUwNzc2NDEwXzJfMw==_b_B6235a8802702ab4e4f9bf6f200a4e074.mp4
愛你的心~陳怡婷,https://alimov2.a.kwimgs.com/upic/2021/11/28/17/BMjAyMTExMjgxNzI5NDZfMTQzMzExODU4XzYxNzE0MzQxNTU5XzJfMw==_b_Bb5cffac9a97bdd14b1e7d345761e4636.mp4
痴情一场梦~王新庆,https://alimov2.a.kwimgs.com/upic/2021/10/01/16/BMjAyMTEwMDExNjI0MzBfMTQzMzExODU4XzU4MTgzMzgxNzMwXzJfMw==_b_B18107352b4f5690272948151e217e4d8.mp4
原因~张秀卿,https://txmov2.a.kwimgs.com/upic/2021/10/01/15/BMjAyMTEwMDExNTIxNDdfMTQzMzExODU4XzU4MTc3NzY4ODAzXzJfMw==_b_B30244769730409e00e26bfbe451dc139.mp4
厦门是咱的所在,https://alimov2.a.kwimgs.com/upic/2021/09/20/08/BMjAyMTA5MjAwODE0NTBfMTQzMzExODU4XzU3NDc5NTQ2MjMwXzJfMw==_b_B3196a1e0118f96ed9f483431011857f5.mp4
半夜恋歌~袁小迪,https://alimov2.a.kwimgs.com/upic/2021/08/27/17/BMjAyMTA4MjcxNzQ5MzlfMTQzMzExODU4XzU2MDkzMTQ5NTcyXzJfMw==_b_Be6ebe0ea6b90db1fb182fe2a828ee253.mp4
原因~张雪芳,https://alimov2.a.yximgs.com/upic/2021/07/25/13/BMjAyMTA3MjUxMzQ2MDNfMjEyMTE0NjgyOV81MzkyMzQ1NTg2NV8yXzM=_b_Bd4a5d593de9c3912e26c8ce71b264c7e.mp4
一生情~莊振凯vs戴梅君vs,https://jsmov2.a.yximgs.com/upic/2021/08/06/14/BMjAyMTA4MDYxNDAzMTNfMTQzMzExODU4XzU0NjkyOTUzNTIzXzJfMw==_b_B65932b1c186b442b6b203df4175d85c3.mp4
你甘有愛过我~董育君,https://jsmov2.a.yximgs.com/upic/2021/08/02/20/BMjAyMTA4MDIyMDU3MTVfMTQzMzExODU4XzU0NDQxMDc4MjY2XzJfMw==_b_Bef28446211852183ee931865a805db57.mp4
决心~许富凯,https://jsmov2.a.yximgs.com/upic/2021/08/01/07/BMjAyMTA4MDEwNzI4MDZfMTQzMzExODU4XzU0MzUzMjMyMjQzXzJfMw==_b_B49158fcc3270579a390f02e231891442.mp4
千年的思念~王瑞霞,https://jsmov2.a.yximgs.com/upic/2021/07/29/16/BMjAyMTA3MjkxNjU4MThfMTQzMzExODU4XzU0MTkxOTA2OTQ5XzJfMw==_b_B526f9d96f2c39beeb822447f253656eb.mp4
月光瞑~蔡秋鳳,https://txmov2.a.kwimgs.com/upic/2021/07/27/21/BMjAyMTA3MjcyMTMyMzFfMTQzMzExODU4XzU0MDgyMjIwNzk5XzJfMw==_b_B1e67f8aa51016d275b875adca53541b4.mp4
一生只爱你一个~江蕙vs洪荣宏vs,https://jsmov2.a.yximgs.com/upic/2021/07/23/14/BMjAyMTA3MjMxNDU0MDdfMTQzMzExODU4XzUzODAwMDAwOTYyXzJfMw==_b_B377b51a2c38e0ea777e331853509085b.mp4
二八青春~陳怡婷,https://jsmov2.a.yximgs.com/upic/2021/07/19/10/BMjAyMTA3MTkxMDE1NTdfMTQzMzExODU4XzUzNTI3NzI4MjQ1XzJfMw==_b_B98f10f504664a8f1f793b1ca4e61de06.mp4
真心疼惜你~莊振凯vs向惠玲,https://jsmov2.a.yximgs.com/upic/2021/07/13/02/BMjAyMTA3MTMwMjM0MjNfMTQzMzExODU4XzUzMTM0ODc3NDgwXzJfMw==_b_Bdf91fc6071b7c72ee6496449ea428118.mp4
追追追~黃妃,https://alimov2.a.kwimgs.com/upic/2021/07/10/14/BMjAyMTA3MTAxNDQyNDJfMTQzMzExODU4XzUyOTYzODE1ODE0XzJfMw==_b_B4804d7097de85e1e479388021e1e77a4.mp4
一杯美酒~吉马对唱,https://alimov2.a.kwimgs.com/upic/2021/07/06/08/BMjAyMTA3MDYwODMzMzVfMTQzMzExODU4XzUyNjkzNDYxMzU1XzJfMw==_b_B98f1ce06fca406ff7aaba98ad51847bc.mp4
一日過一日~江志豐,https://alimov2.a.kwimgs.com/upic/2021/06/22/03/BMjAyMTA2MjIwMzU0MTFfMTQzMzExODU4XzUxODQzNDIwNDMzXzJfMw==_b_Bb6ad1ae3d1ed261653ab9ef6be4602f3.mp4
温柔花~洪榮宏vs张瀞云,https://alimov2.a.kwimgs.com/upic/2021/06/20/10/BMjAyMTA2MjAxMDI3NDdfMTQzMzExODU4XzUxNzM0NjI1OTk0XzJfMw==_b_Bd38243df6228251b698f23799d4a225f.mp4
甲妳惜命命~谢金燕vs翁立友,https://alimov2.a.kwimgs.com/upic/2021/06/19/06/BMjAyMTA2MTkwNjQ4NDJfMTQzMzExODU4XzUxNjU3NjEwNzYxXzJfMw==_b_B5b820430bc76b084c5ab00589950737b.mp4
一夜香~徐紫淇,https://alimov2.a.kwimgs.com/upic/2021/06/19/06/BMjAyMTA2MTkwNjI4NDhfMTQzMzExODU4XzUxNjU3NTE1MjE0XzJfMw==_b_Bad7d12b183a25e86e23cfad603e82b55.mp4
今生无后悔~傑克vs一綾,https://alimov2.a.kwimgs.com/upic/2021/06/16/05/BMjAyMTA2MTYwNTQ0MThfMTQzMzExODU4XzUxNDk0NTUwMDYxXzJfMw==_b_B8f6347d1b3787b2f94af1c2b25302638.mp4
良心~杨哲,https://alimov2.a.kwimgs.com/upic/2021/06/09/13/BMjAyMTA2MDkxMzU0MThfMTQzMzExODU4XzUxMDgwNTc3MTE2XzJfMw==_b_B308f78e82fe27031acc8965a1a15b359.mp4
送你送到这～林姗vs翁丽友,https://alimov2.a.kwimgs.com/upic/2021/06/09/13/BMjAyMTA2MDkxMzQ0NTNfMTQzMzExODU4XzUxMDgwMjQ1MjE5XzJfMw==_b_Bec8c94d5408f1089b2ff92dfe45cf880.mp4
雨中情绵绵~高向鹏v鄧詠家,https://txmov2.a.kwimgs.com/upic/2021/06/07/08/BMjAyMTA2MDcwODQ3MTFfMTQzMzExODU4XzUwOTYyMTg5MTU4XzJfMw==_b_B0daf40dc92afd6b11f48987e7138f693.mp4
爱甲这坚持~林珊,https://alimov2.a.kwimgs.com/upic/2021/06/02/06/BMjAyMTA2MDIwNjEwMTJfMTQzMzExODU4XzUwNjYyOTIxMzc5XzJfMw==_b_B9cb93c350bdc0aac4f4e00ad1d0870fa.mp4
天涯流星泪~梅花三姐妹,https://txmov2.a.kwimgs.com/upic/2021/05/24/12/BMjAyMTA1MjQxMjEwMTRfMTQzMzExODU4XzUwMTY3MzM0MjQxXzJfMw==_b_B08cd066450edcd73c00d283dd930346e.mp4
走马灯~梅花三姐妹,https://alimov2.a.kwimgs.com/upic/2021/05/23/15/BMjAyMTA1MjMxNTA3NDhfMTQzMzExODU4XzUwMTE5MzkwOTY5XzJfMw==_b_B048b168c6718a9923995a5cc95bdc612.mp4
葬花~江志丰,https://txmov2.a.kwimgs.com/upic/2021/05/19/20/BMjAyMTA1MTkyMDUwMTNfMTQzMzExODU4XzQ5ODg2OTQ5ODY1XzJfMw==_b_Ba6a2e88e9cff13319facbb9700fd6ca8.mp4
永遠一對~一綾vs李明洋,http://bdmov.a.yximgs.com/upic/2021/05/15/12/BMjAyMTA1MTUxMjU5MTRfMTQzMzExODU4XzQ5NjI2NDAyOTE1XzJfMw==_b_Be464c6fd86a9b08fdfbebdf8029d7236.mp4
